date,hour,energy_kWh
1/15/2013,8,2.202
1/15/2013,9,1.359
1/15/2013,10,3.819
1/15/2013,11,1.171
1/15/2013,12,1.017
1/15/2013,13,4.03
1/15/2013,14,0.836
1/15/2013,15,0.871
1/15/2013,16,1.036
1/15/2013,17,1.117
1/15/2013,18,1.736
1/15/2013,19,1.925
1/15/2013,20,1.739
1/15/2013,21,1.195
1/15/2013,22,1.814
1/15/2013,23,1.765
1/16/2013,0,0.883
1/16/2013,1,0.547
1/16/2013,2,0.522
1/16/2013,3,0.546
1/16/2013,4,0.562
1/16/2013,5,0.553
1/16/2013,6,0.554
1/16/2013,7,0.579
1/16/2013,8,2.029
1/16/2013,9,1.171
1/16/2013,10,0.931
1/16/2013,11,1.03
1/16/2013,12,0.924
1/16/2013,13,0.562
1/16/2013,14,0.685
1/16/2013,15,1.003
1/16/2013,16,0.795
1/16/2013,17,1.064
1/16/2013,18,1.63
1/16/2013,19,1.45
1/16/2013,20,3.375
1/16/2013,21,1.33
1/16/2013,22,1.728
1/16/2013,23,2.704
1/17/2013,0,2.05
1/17/2013,1,0.576
1/17/2013,2,0.56
1/17/2013,3,0.563
1/17/2013,4,0.548
1/17/2013,5,0.532
1/17/2013,6,0.595
1/17/2013,7,0.579
1/17/2013,8,1.896
1/17/2013,9,1.094
1/17/2013,10,0.648
1/17/2013,11,0.676
1/17/2013,12,0.644
1/17/2013,13,0.699
1/17/2013,14,0.864
1/17/2013,15,1.568
1/17/2013,16,1.632
1/17/2013,17,1.997
1/17/2013,18,1.54
1/17/2013,19,1.655
1/17/2013,20,1.495
1/17/2013,21,1.277
1/17/2013,22,1.483
1/17/2013,23,1.38
1/18/2013,0,0.94
1/18/2013,1,0.726
1/18/2013,2,0.56
1/18/2013,3,0.561
1/18/2013,4,0.568
1/18/2013,5,0.545
1/18/2013,6,0.577
1/18/2013,7,0.562
1/18/2013,8,1.898
1/18/2013,9,0.957
1/18/2013,10,1.044
1/18/2013,11,0.908
1/18/2013,12,0.735
1/18/2013,13,1.017
1/18/2013,14,0.875
1/18/2013,15,0.89
1/18/2013,16,1.143
1/18/2013,17,1.452
1/18/2013,18,0.599
1/18/2013,19,0.927
1/18/2013,20,1.479
1/18/2013,21,1.644
1/18/2013,22,1.914
1/18/2013,23,1.747
1/19/2013,0,1.754
1/19/2013,1,0.643
1/19/2013,2,0.602
1/19/2013,3,0.567
1/19/2013,4,0.566
1/19/2013,5,0.542
1/19/2013,6,0.577
1/19/2013,7,0.56
1/19/2013,8,0.673
1/19/2013,9,1.066
1/19/2013,10,1.432
1/19/2013,11,2.507
1/19/2013,12,1.108
1/19/2013,13,2.278
1/19/2013,14,1.207
1/19/2013,15,1.278
1/19/2013,16,1.313
1/19/2013,17,2.119
1/19/2013,18,1.517
1/19/2013,19,2.017
1/19/2013,20,2.292
1/19/2013,21,1.576
1/19/2013,22,1.771
1/19/2013,23,1.724
1/20/2013,0,1.051
1/20/2013,1,0.904
1/20/2013,2,0.553
1/20/2013,3,0.545
1/20/2013,4,0.603
1/20/2013,5,0.564
1/20/2013,6,0.542
1/20/2013,7,0.568
1/20/2013,8,0.616
1/20/2013,9,1.086
1/20/2013,10,0.803
1/20/2013,11,1.799
1/20/2013,12,3.69
1/20/2013,13,2.449
1/20/2013,14,0.93
1/20/2013,15,1.52
1/20/2013,16,0.954
1/20/2013,17,0.832
1/20/2013,18,0.629
1/20/2013,19,0.775
1/20/2013,20,1.951
1/20/2013,21,2.15
1/20/2013,22,3.334
1/20/2013,23,2.181
1/21/2013,0,0.86
1/21/2013,1,0.518
1/21/2013,2,0.577
1/21/2013,3,0.55
1/21/2013,4,0.545
1/21/2013,5,0.549
1/21/2013,6,0.574
1/21/2013,7,0.605
1/21/2013,8,1.919
1/21/2013,9,0.962
1/21/2013,10,0.924
1/21/2013,11,1.094
1/21/2013,12,1.047
1/21/2013,13,1.091
1/21/2013,14,2.603
1/21/2013,15,0.751
1/21/2013,16,0.777
1/21/2013,17,1.708
1/21/2013,18,1.691
1/21/2013,19,2.694
1/21/2013,20,2.104
1/21/2013,21,2.564
1/21/2013,22,2.556
1/21/2013,23,1.777
1/22/2013,0,0.831
1/22/2013,1,0.801
1/22/2013,2,0.529
1/22/2013,3,0.558
1/22/2013,4,0.576
1/22/2013,5,0.539
1/22/2013,6,0.558
1/22/2013,7,0.589
1/22/2013,8,1.822
1/22/2013,9,1.08
1/22/2013,10,1.004
1/22/2013,11,1.016
1/22/2013,12,1.048
1/22/2013,13,0.996
1/22/2013,14,0.884
1/22/2013,15,1.011
1/22/2013,16,1.161
1/22/2013,17,1.295
1/22/2013,18,2.192
1/22/2013,19,2.188
1/22/2013,20,2.022
1/22/2013,21,1.498
1/22/2013,22,1.77
1/22/2013,23,1.708
1/23/2013,0,1.136
1/23/2013,1,0.619
1/23/2013,2,0.581
1/23/2013,3,0.524
1/23/2013,4,0.574
1/23/2013,5,0.577
1/23/2013,6,0.503
1/23/2013,7,0.641
1/23/2013,8,1.784
1/23/2013,9,0.925
1/23/2013,10,2.341
1/23/2013,11,1.101
1/23/2013,12,2.335
1/23/2013,13,0.757
1/23/2013,14,2.338
1/23/2013,15,1.129
1/23/2013,16,2.017
1/23/2013,17,1.59
1/23/2013,18,1.224
1/23/2013,19,1.767
1/23/2013,20,2.873
1/23/2013,21,3.22
1/23/2013,22,2.264
1/23/2013,23,2.798
1/24/2013,0,0.744
1/24/2013,1,0.521
1/24/2013,2,1.475
1/24/2013,3,1.075
1/24/2013,4,0.983
1/24/2013,5,1.611
1/24/2013,6,0.567
1/24/2013,7,2.093
1/24/2013,8,1.738
1/24/2013,9,0.897
1/24/2013,10,2.224
1/24/2013,11,0.969
1/24/2013,12,2.223
1/24/2013,13,0.532
1/24/2013,14,2.114
1/24/2013,15,1.108
1/24/2013,16,1.397
1/24/2013,17,3.016
1/24/2013,18,1.772
1/24/2013,19,1.907
1/24/2013,20,1.502
1/24/2013,21,1.601
1/24/2013,22,1.44
1/24/2013,23,1.494
1/25/2013,0,4.225
1/25/2013,1,0.601
1/25/2013,2,0.556
1/25/2013,3,0.597
1/25/2013,4,0.511
1/25/2013,5,0.582
1/25/2013,6,0.59
1/25/2013,7,0.581
1/25/2013,8,2.306
1/25/2013,9,1.911
1/25/2013,10,1.847
1/25/2013,11,1.869
1/25/2013,12,1.504
1/25/2013,13,0.875
1/25/2013,14,1.072
1/25/2013,15,1.325
1/25/2013,16,1.442
1/25/2013,17,1.762
1/25/2013,18,1.662
1/25/2013,19,0.989
1/25/2013,20,1.94
1/25/2013,21,1.147
1/25/2013,22,2.003
1/25/2013,23,2.486
1/26/2013,0,1.031
1/26/2013,1,0.552
1/26/2013,2,1.347
1/26/2013,3,1.237
1/26/2013,4,0.852
1/26/2013,5,1.735
1/26/2013,6,0.572
1/26/2013,7,2.178
1/26/2013,8,0.878
1/26/2013,9,1.556
1/26/2013,10,1.01
1/26/2013,11,1.55
1/26/2013,12,1.116
1/26/2013,13,1.292
1/26/2013,14,1.193
1/26/2013,15,1.037
1/26/2013,16,2.354
1/26/2013,17,0.942
1/26/2013,18,2.174
1/26/2013,19,1.565
1/26/2013,20,1.331
1/26/2013,21,1.094
1/26/2013,22,0.81
1/26/2013,23,1.02
1/27/2013,0,1.056
1/27/2013,1,0.561
1/27/2013,2,0.514
1/27/2013,3,0.565
1/27/2013,4,0.567
1/27/2013,5,0.543
1/27/2013,6,0.56
1/27/2013,7,0.545
1/27/2013,8,0.587
1/27/2013,9,0.939
1/27/2013,10,0.91
1/27/2013,11,0.971
1/27/2013,12,1.048
1/27/2013,13,1.154
1/27/2013,14,2.066
1/27/2013,15,2.518
1/27/2013,16,1.425
1/27/2013,17,1.265
1/27/2013,18,2.168
1/27/2013,19,3.091
1/27/2013,20,2.049
1/27/2013,21,1.516
1/27/2013,22,2.748
1/27/2013,23,2.358
1/28/2013,0,0.832
1/28/2013,1,0.524
1/28/2013,2,0.598
1/28/2013,3,0.551
1/28/2013,4,0.547
1/28/2013,5,0.557
1/28/2013,6,0.535
1/28/2013,7,0.613
1/28/2013,8,1.674
1/28/2013,9,1.72
1/28/2013,10,1.558
1/28/2013,11,0.903
1/28/2013,12,2.317
1/28/2013,13,0.984
1/28/2013,14,1.059
1/28/2013,15,1.019
1/28/2013,16,1.146
1/28/2013,17,1.877
1/28/2013,18,2.162
1/28/2013,19,1.94
1/28/2013,20,1.764
1/28/2013,21,1.819
1/28/2013,22,2.371
1/28/2013,23,2.428
1/29/2013,0,0.67
1/29/2013,1,0.49
1/29/2013,2,0.88
1/29/2013,3,1.47
1/29/2013,4,0.955
1/29/2013,5,1.596
1/29/2013,6,0.699
1/29/2013,7,2.07
1/29/2013,8,1.551
1/29/2013,9,0.891
1/29/2013,10,1.004
1/29/2013,11,1.773
1/29/2013,12,1.528
1/29/2013,13,0.815
1/29/2013,14,1.992
1/29/2013,15,1.127
1/29/2013,16,1.233
1/29/2013,17,2.342
1/29/2013,18,1.518
1/29/2013,19,1.838
1/29/2013,20,1.411
1/29/2013,21,1.395
1/29/2013,22,1.451
1/29/2013,23,0.76
1/30/2013,0,0.887
1/30/2013,1,0.804
1/30/2013,2,0.583
1/30/2013,3,0.522
1/30/2013,4,0.52
1/30/2013,5,0.556
1/30/2013,6,0.499
1/30/2013,7,0.53
1/30/2013,8,2.516
1/30/2013,9,0.89
1/30/2013,10,1.765
1/30/2013,11,1.068
1/30/2013,12,1.682
1/30/2013,13,0.758
1/30/2013,14,1.067
1/30/2013,15,2.005
1/30/2013,16,0.795
1/30/2013,17,2.482
1/30/2013,18,1.375
1/30/2013,19,2.287
1/30/2013,20,2.849
1/30/2013,21,2.647
1/30/2013,22,2.956
1/30/2013,23,2.022
1/31/2013,0,0.533
1/31/2013,1,0.53
1/31/2013,2,1.716
1/31/2013,3,0.832
1/31/2013,4,1.193
1/31/2013,5,1.112
1/31/2013,6,1.145
1/31/2013,7,1.321
1/31/2013,8,2.996
1/31/2013,9,0.886
1/31/2013,10,1.715
1/31/2013,11,1.756
1/31/2013,12,1.273
1/31/2013,13,4.941
1/31/2013,14,1.663
1/31/2013,15,2.038
1/31/2013,16,1.016
1/31/2013,17,1.885
1/31/2013,18,1.275
1/31/2013,19,1.767
1/31/2013,20,2.624
1/31/2013,21,2.24
1/31/2013,22,1.993
1/31/2013,23,2.613
2/1/2013,0,1.862
2/1/2013,1,0.709
2/1/2013,2,0.525
2/1/2013,3,0.49
2/1/2013,4,0.902
2/1/2013,5,1.505
2/1/2013,6,0.501
2/1/2013,7,1.826
2/1/2013,8,2.561
2/1/2013,9,0.863
2/1/2013,10,1.71
2/1/2013,11,1.105
2/1/2013,12,1.314
2/1/2013,13,1.156
2/1/2013,14,0.834
2/1/2013,15,1.935
2/1/2013,16,3.293
2/1/2013,17,0.952
2/1/2013,18,1.732
2/1/2013,19,0.724
2/1/2013,20,2.493
2/1/2013,21,1.143
2/1/2013,22,1.237
2/1/2013,23,2.391
2/2/2013,0,0.91
2/2/2013,1,0.718
2/2/2013,2,0.516
2/2/2013,3,0.554
2/2/2013,4,0.535
2/2/2013,5,0.506
2/2/2013,6,0.639
2/2/2013,7,0.576
2/2/2013,8,0.555
2/2/2013,9,0.844
2/2/2013,10,1.037
2/2/2013,11,1.382
2/2/2013,12,1.23
2/2/2013,13,1.135
2/2/2013,14,1.452
2/2/2013,15,1.855
2/2/2013,16,2.134
2/2/2013,17,1.439
2/2/2013,18,1.616
2/2/2013,19,1.942
2/2/2013,20,1.451
2/2/2013,21,0.909
2/2/2013,22,0.91
2/2/2013,23,1.229
2/3/2013,0,1.371
2/3/2013,1,0.798
2/3/2013,2,0.617
2/3/2013,3,0.524
2/3/2013,4,0.568
2/3/2013,5,0.52
2/3/2013,6,0.515
2/3/2013,7,0.564
2/3/2013,8,0.528
2/3/2013,9,0.786
2/3/2013,10,0.839
2/3/2013,11,1.142
2/3/2013,12,1.715
2/3/2013,13,5.018
2/3/2013,14,0.971
2/3/2013,15,2.817
2/3/2013,16,1.828
2/3/2013,17,1.725
2/3/2013,18,1.804
2/3/2013,19,1.58
2/3/2013,20,2.376
2/3/2013,21,2.51
2/3/2013,22,1.863
2/3/2013,23,2.352
2/4/2013,0,0.733
2/4/2013,1,0.505
2/4/2013,2,1.716
2/4/2013,3,0.795
2/4/2013,4,0.803
2/4/2013,5,1.698
2/4/2013,6,0.649
2/4/2013,7,1.912
2/4/2013,8,2.779
2/4/2013,9,1.209
2/4/2013,10,1.802
2/4/2013,11,1.609
2/4/2013,12,1.358
2/4/2013,13,1.549
2/4/2013,14,0.862
2/4/2013,15,0.82
2/4/2013,16,1.741
2/4/2013,17,1.683
2/4/2013,18,3.857
2/4/2013,19,2.123
2/4/2013,20,1.879
2/4/2013,21,1.308
2/4/2013,22,1.488
2/4/2013,23,2.055
2/5/2013,0,0.493
2/5/2013,1,0.546
2/5/2013,2,1.173
2/5/2013,3,1.187
2/5/2013,4,1.347
2/5/2013,5,0.938
2/5/2013,6,1.062
2/5/2013,7,1.431
2/5/2013,8,2.499
2/5/2013,9,1.226
2/5/2013,10,2.08
2/5/2013,11,0.858
2/5/2013,12,1.908
2/5/2013,13,0.538
2/5/2013,14,1.913
2/5/2013,15,0.982
2/5/2013,16,1.457
2/5/2013,17,1.771
2/5/2013,18,1.476
2/5/2013,19,1.965
2/5/2013,20,2.85
2/5/2013,21,1.696
2/5/2013,22,2.078
2/5/2013,23,2.268
2/6/2013,0,1.069
2/6/2013,1,0.587
2/6/2013,2,0.896
2/6/2013,3,1.591
2/6/2013,4,0.506
2/6/2013,5,1.901
2/6/2013,6,0.544
2/6/2013,7,1.647
2/6/2013,8,2.551
2/6/2013,9,0.722
2/6/2013,10,2.259
2/6/2013,11,0.776
2/6/2013,12,1.932
2/6/2013,13,0.67
2/6/2013,14,1.663
2/6/2013,15,1.427
2/6/2013,16,1.218
2/6/2013,17,2.69
2/6/2013,18,2.386
2/6/2013,19,3.673
2/6/2013,20,3.152
2/6/2013,21,1.535
2/6/2013,22,3.037
2/6/2013,23,2.106
2/7/2013,0,0.61
2/7/2013,1,0.53
2/7/2013,2,1.847
2/7/2013,3,0.69
2/7/2013,4,1.234
2/7/2013,5,1.262
2/7/2013,6,1.081
2/7/2013,7,1.472
2/7/2013,8,2.568
2/7/2013,9,1.244
2/7/2013,10,0.913
2/7/2013,11,2.236
2/7/2013,12,3.027
2/7/2013,13,3.085
2/7/2013,14,0.704
2/7/2013,15,0.933
2/7/2013,16,1.21
2/7/2013,17,1.064
2/7/2013,18,2.481
2/7/2013,19,1.724
2/7/2013,20,2.245
2/7/2013,21,1.421
2/7/2013,22,1.118
2/7/2013,23,1.452
2/8/2013,0,1.243
2/8/2013,1,0.698
2/8/2013,2,0.63
2/8/2013,3,0.559
2/8/2013,4,0.559
2/8/2013,5,0.534
2/8/2013,6,0.534
2/8/2013,7,0.596
2/8/2013,8,4.411
2/8/2013,9,1.045
2/8/2013,10,0.851
2/8/2013,11,0.81
2/8/2013,12,0.79
2/8/2013,13,1.568
2/8/2013,14,0.581
2/8/2013,15,1.344
2/8/2013,16,1.22
2/8/2013,17,1.944
2/8/2013,18,0.971
2/8/2013,19,3.12
2/8/2013,20,1.508
2/8/2013,21,2.885
2/8/2013,22,2.937
2/8/2013,23,2.005
2/9/2013,0,2.211
2/9/2013,1,0.527
2/9/2013,2,0.576
2/9/2013,3,0.587
2/9/2013,4,0.565
2/9/2013,5,0.534
2/9/2013,6,0.555
2/9/2013,7,0.549
2/9/2013,8,0.673
2/9/2013,9,0.593
2/9/2013,10,1.536
2/9/2013,11,1.31
2/9/2013,12,3.138
2/9/2013,13,3.636
2/9/2013,14,1.502
2/9/2013,15,1.138
2/9/2013,16,2.939
2/9/2013,17,2.02
2/9/2013,18,1.023
2/9/2013,19,1.321
2/9/2013,20,1.494
2/9/2013,21,1.254
2/9/2013,22,2.104
2/9/2013,23,1.363
2/10/2013,0,0.971
2/10/2013,1,0.789
2/10/2013,2,0.659
2/10/2013,3,0.545
2/10/2013,4,0.553
2/10/2013,5,0.543
2/10/2013,6,0.542
2/10/2013,7,0.539
2/10/2013,8,0.565
2/10/2013,9,0.841
2/10/2013,10,0.849
2/10/2013,11,1.085
2/10/2013,12,0.965
2/10/2013,13,0.694
2/10/2013,14,1.554
2/10/2013,15,0.955
2/10/2013,16,1.617
2/10/2013,17,1.243
2/10/2013,18,1.709
2/10/2013,19,1.089
2/10/2013,20,2.211
2/10/2013,21,1.897
2/10/2013,22,1.025
2/10/2013,23,2.497
2/11/2013,0,0.809
2/11/2013,1,0.758
2/11/2013,2,1.546
2/11/2013,3,0.901
2/11/2013,4,0.992
2/11/2013,5,1.283
2/11/2013,6,0.519
2/11/2013,7,0.568
2/11/2013,8,0.605
2/11/2013,9,0.918
2/11/2013,10,1.109
2/11/2013,11,0.717
2/11/2013,12,0.739
2/11/2013,13,2.181
2/11/2013,14,1.506
2/11/2013,15,2.359
2/11/2013,16,4.381
2/11/2013,17,1.757
2/11/2013,18,2.756
2/11/2013,19,2.146
2/11/2013,20,1.375
2/11/2013,21,1.198
2/11/2013,22,2.143
2/11/2013,23,1.88
2/12/2013,0,0.54
2/12/2013,1,0.527
2/12/2013,2,1.809
2/12/2013,3,0.508
2/12/2013,4,1.989
2/12/2013,5,0.567
2/12/2013,6,1.374
2/12/2013,7,1.603
2/12/2013,8,1.631
2/12/2013,9,2.51
2/12/2013,10,0.761
2/12/2013,11,2.178
2/12/2013,12,0.507
2/12/2013,13,1.912
2/12/2013,14,1.176
2/12/2013,15,1.296
2/12/2013,16,1.818
2/12/2013,17,1.348
2/12/2013,18,1.875
2/12/2013,19,1.442
2/12/2013,20,2.801
2/12/2013,21,2.897
2/12/2013,22,4.012
2/12/2013,23,2.713
2/13/2013,0,0.746
2/13/2013,1,0.535
2/13/2013,2,0.547
2/13/2013,3,1.322
2/13/2013,4,0.564
2/13/2013,5,1.929
2/13/2013,6,0.515
2/13/2013,7,2.089
2/13/2013,8,2.531
2/13/2013,9,1.19
2/13/2013,10,1.274
2/13/2013,11,2.011
2/13/2013,12,1.02
2/13/2013,13,0.958
2/13/2013,14,2.115
2/13/2013,15,1.075
2/13/2013,16,0.894
2/13/2013,17,2.016
2/13/2013,18,1.446
2/13/2013,19,1.831
2/13/2013,20,1.708
2/13/2013,21,1.553
2/13/2013,22,1.584
2/13/2013,23,2.722
2/14/2013,0,0.799
2/14/2013,1,0.528
2/14/2013,2,1.683
2/14/2013,3,0.741
2/14/2013,4,1.279
2/14/2013,5,1.233
2/14/2013,6,0.854
2/14/2013,7,1.684
2/14/2013,8,2.711
2/14/2013,9,0.897
2/14/2013,10,1.699
2/14/2013,11,0.936
2/14/2013,12,2.001
2/14/2013,13,0.87
2/14/2013,14,0.906
2/14/2013,15,1.922
2/14/2013,16,0.764
2/14/2013,17,1.077
2/14/2013,18,2.328
2/14/2013,19,2.163
2/14/2013,20,3.008
2/14/2013,21,1.418
2/14/2013,22,2.488
2/14/2013,23,2.273
2/15/2013,0,0.732
2/15/2013,1,0.507
2/15/2013,2,0.542
2/15/2013,3,0.52
2/15/2013,4,1.705
2/15/2013,5,0.547
2/15/2013,6,0.689
2/15/2013,7,0.584
2/15/2013,8,1.839
2/15/2013,9,0.778
2/15/2013,10,1.165
2/15/2013,11,4.523
2/15/2013,12,1.419
2/15/2013,13,0.784
2/15/2013,14,0.7
2/15/2013,15,1.099
2/15/2013,16,1.113
2/15/2013,17,1.341
2/15/2013,18,3.173
2/15/2013,19,2.873
2/15/2013,20,2.612
2/15/2013,21,2.373
2/15/2013,22,2.284
2/15/2013,23,2.425
2/16/2013,0,0.774
2/16/2013,1,0.544
2/16/2013,2,0.531
2/16/2013,3,0.55
2/16/2013,4,0.53
2/16/2013,5,1.016
2/16/2013,6,1.431
2/16/2013,7,0.559
2/16/2013,8,2.057
2/16/2013,9,1.819
2/16/2013,10,2.085
2/16/2013,11,1.523
2/16/2013,12,2.336
2/16/2013,13,1.709
2/16/2013,14,0.772
2/16/2013,15,1.179
2/16/2013,16,1.827
2/16/2013,17,0.971
2/16/2013,18,1.829
2/16/2013,19,2.595
2/16/2013,20,1.969
2/16/2013,21,2.377
2/16/2013,22,5.88
2/16/2013,23,1.815
2/17/2013,0,0.92
2/17/2013,1,0.51
2/17/2013,2,0.587
2/17/2013,3,0.517
2/17/2013,4,0.558
2/17/2013,5,0.561
2/17/2013,6,0.531
2/17/2013,7,0.535
2/17/2013,8,0.621
2/17/2013,9,0.944
2/17/2013,10,0.944
2/17/2013,11,2.557
2/17/2013,12,1.27
2/17/2013,13,1.395
2/17/2013,14,1.504
2/17/2013,15,1.225
2/17/2013,16,2.149
2/17/2013,17,3.468
2/17/2013,18,2.549
2/17/2013,19,2.089
2/17/2013,20,2.123
2/17/2013,21,1.366
2/17/2013,22,1.612
2/17/2013,23,1.324
2/18/2013,0,1.067
2/18/2013,1,0.609
2/18/2013,2,0.572
2/18/2013,3,0.559
2/18/2013,4,0.539
2/18/2013,5,0.565
2/18/2013,6,0.825
2/18/2013,7,0.803
2/18/2013,8,1.429
2/18/2013,9,1.106
2/18/2013,10,1.218
2/18/2013,11,1.025
2/18/2013,12,1.343
2/18/2013,13,1.03
2/18/2013,14,1.286
2/18/2013,15,0.736
2/18/2013,16,0.964
2/18/2013,17,2.838
2/18/2013,18,1.924
2/18/2013,19,2.122
2/18/2013,20,1.822
2/18/2013,21,1.642
2/18/2013,22,1.444
2/18/2013,23,1.018
2/19/2013,0,0.737
2/19/2013,1,0.704
2/19/2013,2,0.574
2/19/2013,3,0.572
2/19/2013,4,0.549
2/19/2013,5,0.57
2/19/2013,6,0.706
2/19/2013,7,0.852
2/19/2013,8,1.749
2/19/2013,9,0.758
2/19/2013,10,2.374
2/19/2013,11,0.907
2/19/2013,12,0.903
2/19/2013,13,0.99
2/19/2013,14,1.061
2/19/2013,15,1.456
2/19/2013,16,1.148
2/19/2013,17,1.107
2/19/2013,18,2.745
2/19/2013,19,1.751
2/19/2013,20,1.729
2/19/2013,21,1.671
2/19/2013,22,1.419
2/19/2013,23,1.276
2/20/2013,0,0.764
2/20/2013,1,0.555
2/20/2013,2,0.54
2/20/2013,3,0.592
2/20/2013,4,0.537
2/20/2013,5,0.55
2/20/2013,6,0.781
2/20/2013,7,1.01
2/20/2013,8,1.789
2/20/2013,9,0.795
2/20/2013,10,0.788
2/20/2013,11,0.828
2/20/2013,12,0.729
2/20/2013,13,0.888
2/20/2013,14,1.063
2/20/2013,15,1.214
2/20/2013,16,1.193
2/20/2013,17,1.296
2/20/2013,18,2.458
2/20/2013,19,2.428
2/20/2013,20,1.97
2/20/2013,21,2.91
2/20/2013,22,2.1
2/20/2013,23,1.713
2/21/2013,0,0.633
2/21/2013,1,0.535
2/21/2013,2,0.543
2/21/2013,3,0.562
2/21/2013,4,0.529
2/21/2013,5,0.599
2/21/2013,6,0.717
2/21/2013,7,0.83
2/21/2013,8,1.87
2/21/2013,9,0.823
2/21/2013,10,0.794
2/21/2013,11,0.798
2/21/2013,12,2.299
2/21/2013,13,0.643
2/21/2013,14,1.201
2/21/2013,15,1.605
2/21/2013,16,1.328
2/21/2013,17,1.528
2/21/2013,18,1.711
2/21/2013,19,1.756
2/21/2013,20,1.858
2/21/2013,21,1.619
2/21/2013,22,1.457
2/21/2013,23,1.279
2/22/2013,0,0.986
2/22/2013,1,0.704
2/22/2013,2,1.923
2/22/2013,3,0.562
2/22/2013,4,0.58
2/22/2013,5,0.56
2/22/2013,6,0.608
2/22/2013,7,0.866
2/22/2013,8,1.559
2/22/2013,9,0.919
2/22/2013,10,0.832
2/22/2013,11,0.797
2/22/2013,12,2.305
2/22/2013,13,1.009
2/22/2013,14,2.413
2/22/2013,15,1.06
2/22/2013,16,1.373
2/22/2013,17,2.377
2/22/2013,18,2.267
2/22/2013,19,2.704
2/22/2013,20,2.597
2/22/2013,21,1.472
2/22/2013,22,1.398
2/22/2013,23,1.427
2/23/2013,0,1.105
2/23/2013,1,0.523
2/23/2013,2,0.6
2/23/2013,3,0.542
2/23/2013,4,0.562
2/23/2013,5,0.565
2/23/2013,6,0.555
2/23/2013,7,0.63
2/23/2013,8,0.957
2/23/2013,9,1.253
2/23/2013,10,2.962
2/23/2013,11,4.958
2/23/2013,12,2.595
2/23/2013,13,1.039
2/23/2013,14,0.919
2/23/2013,15,0.549
2/23/2013,16,3.326
2/23/2013,17,1.441
2/23/2013,18,1.069
2/23/2013,19,2.211
2/23/2013,20,1.799
2/23/2013,21,1.645
2/23/2013,22,1.59
2/23/2013,23,2.761
2/24/2013,0,0.808
2/24/2013,1,0.572
2/24/2013,2,0.567
2/24/2013,3,0.515
2/24/2013,4,0.533
2/24/2013,5,0.55
2/24/2013,6,0.561
2/24/2013,7,0.543
2/24/2013,8,0.583
2/24/2013,9,1.47
2/24/2013,10,1.537
2/24/2013,11,4.17
2/24/2013,12,0.736
2/24/2013,13,1.024
2/24/2013,14,0.851
2/24/2013,15,1.274
2/24/2013,16,4.169
2/24/2013,17,1.882
2/24/2013,18,1.778
2/24/2013,19,1.742
2/24/2013,20,2.614
2/24/2013,21,1.475
2/24/2013,22,1.181
2/24/2013,23,1.749
2/25/2013,0,3.795
2/25/2013,1,0.573
2/25/2013,2,0.551
2/25/2013,3,0.826
2/25/2013,4,1.62
2/25/2013,5,0.568
2/25/2013,6,2.003
2/25/2013,7,0.775
2/25/2013,8,2.613
2/25/2013,9,2.886
2/25/2013,10,1.038
2/25/2013,11,1.575
2/25/2013,12,2.07
2/25/2013,13,0.979
2/25/2013,14,2.349
2/25/2013,15,2.357
2/25/2013,16,1.028
2/25/2013,17,2.74
2/25/2013,18,2.142
2/25/2013,19,2.204
2/25/2013,20,2.117
2/25/2013,21,1.911
2/25/2013,22,2.544
2/25/2013,23,1.322
2/26/2013,0,0.656
2/26/2013,1,0.539
2/26/2013,2,0.572
2/26/2013,3,0.558
2/26/2013,4,0.557
2/26/2013,5,0.554
2/26/2013,6,0.755
2/26/2013,7,0.757
2/26/2013,8,1.68
2/26/2013,9,1.021
2/26/2013,10,1.504
2/26/2013,11,1.481
2/26/2013,12,3.382
2/26/2013,13,2.48
2/26/2013,14,1.638
2/26/2013,15,0.846
2/26/2013,16,2.169
2/26/2013,17,1.453
2/26/2013,18,2.01
2/26/2013,19,1.78
2/26/2013,20,1.718
2/26/2013,21,1.544
2/26/2013,22,1.327
2/26/2013,23,1.554
2/27/2013,0,0.984
2/27/2013,1,0.509
2/27/2013,2,0.538
2/27/2013,3,0.579
2/27/2013,4,0.529
2/27/2013,5,0.568
2/27/2013,6,0.614
2/27/2013,7,1.161
2/27/2013,8,1.635
2/27/2013,9,0.657
2/27/2013,10,1.161
2/27/2013,11,1.244
2/27/2013,12,1.374
2/27/2013,13,1.213
2/27/2013,14,1.028
2/27/2013,15,1.524
2/27/2013,16,1.988
2/27/2013,17,3.989
2/27/2013,18,2.337
2/27/2013,19,1.903
2/27/2013,20,2.045
2/27/2013,21,1.546
2/27/2013,22,1.65
2/27/2013,23,1.538
2/28/2013,0,0.632
2/28/2013,1,0.571
2/28/2013,2,0.528
2/28/2013,3,0.585
2/28/2013,4,0.542
2/28/2013,5,0.577
2/28/2013,6,0.528
2/28/2013,7,0.994
2/28/2013,8,1.564
2/28/2013,9,0.833
2/28/2013,10,0.798
2/28/2013,11,0.811
2/28/2013,12,0.793
2/28/2013,13,0.804
2/28/2013,14,1.241
2/28/2013,15,2.069
2/28/2013,16,1.231
2/28/2013,17,1.63
2/28/2013,18,1.745
2/28/2013,19,1.973
2/28/2013,20,1.679
2/28/2013,21,2.581
2/28/2013,22,1.784
2/28/2013,23,2.405
3/1/2013,0,0.992
3/1/2013,1,0.601
3/1/2013,2,0.548
3/1/2013,3,0.55
